word,Pred. Tag
ندارم,ADJ
شماره,NE
۶,ADJ
پنالتی,N
خراب,VS
کرد,V
شماره,NE
۶,ADJ
اخراج,N
شد,VS
امان,ADJ
از,PREP
این,DET
عدد,N
۶,NUM
بازی,N
هم,CONJ
ساعت,NE
۶,ADJ
تمام,ADJ
شد,V
#,H1
سرکتاب_,H2
۳۰,NUM
_هزار_سرکتاب,V
#,H1
بخت_گشای,H2
#,H1
زبانبند_ابطال_طلسم_دعا_جادو,H2
#,H1
طلسم_یهودی_برای_محبت,H2
#,H1
فروش_ملک,H2
#,H1
بازگشت_معشوق,H2
#,H1
طلسم_جدایی_و_نفرت,H2
#,H1
طلسم_جذب_جنس_مخالف,H2
برای,PREP
هرگونه,DET
درخواست,NE
سفارش,N
دایرکت,N
پیام,N
بزارید,ADJ
در,PREP
اولین,DET
فرصت,N
پاسخ,VS
داد,VS
می شود,V
باتشکر,ADJ
۹۰۲۸۷۵۳۵۶۲,NE
احلام,NE
دبیه,NE
ارات,N
ترکیه,N
جریان,N
چیه,ADV
کاوه,NE
لای,N
برا,PREP
عهرهبهکانه,N
ه,ADJ
آخ,NE
آخ,N
آخ,NE
آخرش,N
که,CONJ
گفتید,NE
من,PRO
اشکات,NE
پاک,NS
می کنم,NE
تمام,ADJ
تنم,N
ارزید,N
پز,ADJ
از,PREP
بغض,N
شدم,V
ابی,ADJ
جان,V
#,H1
ابی,H2
#,H1
متین,H2
نجس,NE
مامانشه,NE
نجس,ADJ
هفتاد,NUM
جد,NS
تازیش,N
هست,ADJ
نجس,ADJ
کل,DET
افکارم,NE
باوراشه,ADJ
نجس,ADJS
دینشه,ADJ
که,CONJ
۴۰,NUM
تا,PREP
زن,N
بی نهایت,N
صیغه,NE
حلاله,N
نجس,NE
دینشه,ADJ
که,CONJ
ارزش,NE
ننش,N
اندازه,NE
بیضه,N
نداشته,VS
باباشه,NE
نجش,NE
مقدساتشه,ADJ
که,CONJ
همخوابی,N
با,PREP
بچه,N
مقدسه,N
حرومزادها,N
یک,DET
تار,NE
موی,NE
سگ,N
به,PREP
کل,DET
دینتو,N
هفتاد,NUM
جد,NS
تازیت,N
نمیدم,ADJE
سگ,NE
رید,N
به,PREP
اعتقادات,NE
داعشیت,N
یک,NUM
ننه,NS
۴۰,NUM
پدر,N
۱,NUM
:,PUNC
۰,NUM
پرسپولیس,N
پیجش,N
نیست,V
تکش,ADJS
کن,ADJ
به,PREP
تو,PRO
چه,DET
کوسکش,N
پفیوز,N
دلقک,ADJ
برید,NE
شما,PRO
ابگوشتتون,N
رو,POSTP
بپزید,V
ب,ADJS
شما,PRO
این,DET
کارا,N
نیومده,N
این,DET
فیلم,N
که,CONJ
شما,PRO
بسازی,NE
دیدن,NE
داره,N
برای,PREP
ایرانی,N
خیلی,ADV
سخت بود,NE
یهویی,N
از,PREP
قاجار,N
بیاد,ADJ
پهلوی,ADJ
.,PUNC
مثه,PREP
سفر,N
به,PREP
آینده بود,N
.,PUNC
الاغ,N
باید,ADV
یونجه,NE
بخوره,ADJE
رضا,NS
شاه,N
به,PREP
اینا,N
پیتزا,NE
میداد,ADJ
اینا,PRO
کجا,NS
میرن,NS
آقا,N
رییسی,NE
تورو,PRO
بخدا,NS
اطلاعیه ای,N
راجع,N
به,PREP
زمان,NE
دقیق,ADJ
جذب,NE
کادر,NE
اداری,N
اعلام,VS
کنید,V
.,PUNC
تا,CONJ
حالا,ADV
که,CONJ
خانوما,NE
ایرانی,ADJ
تخمای,NE
ما,PRO
مردا,N
رو,POSTP
کشیدن,NE
تو,PRO
زندگی,NE
بس,N
که,CONJ
به,PREP
خودشون,PRO
رسیدن,N
،,PUNC
میخوای,ADJ
از,PREP
این,ADJ
بیشتر,ADV
بکشن,NE
عمو,N
با,PREP
این,DET
پستت,N
همین,ADJ
باشه,VS
بیا,ADJ
کون,ADJE
آقا,N
منتظریم,N
همینو,N
کم,ADJ
داشتیم,ADJ
پدر,NS
مادرش,N
گه,NS
میخورن,NE
بچه,N
این,DET
سنی,N
رو,POSTP
اجازه,NE
میدن,NE
این,ADJ
موقع,N
شب,N
تو,PREP
کوچه,N
باشن,N
__,NS
دورودبرشما,N
توکل,N
توسل,ADJS
می کنیم,ADJ
به,PREP
حضرت,NE
دوست,N
که,CONJ
هرچه,ADJ
داریم,N
از,PREP
اوست,N
نام,NE
اسم,NE
شفاست,NE
دواست,N
},PUNC
},PUNC
},PUNC
__,ADJ
کاش,INTER
بقیه,PREP
مسعولینم,N
یاد,NE
بگیرند,ADJ
لا,ADJ
اقل,N
اینجوری,ADJ
خودنمایی,N
کنند,V
ایول,ADJ
اقای,NE
وزیر,N
اگه,CONJ
اینجوری,ADJ
بخوایم,N
حساب,VS
کنیم,V
صدام,ADJ
دوره,NE
محمدرضاشاه,N
گفت,ADJ
به,PREP
ایران,N
حمله,N
میکنم,ADJ
ولی,CONJ
نتونست,N
در,PREP
صورتیکه,N
بعد,PREP
انقلاب,N
حمله,N
کرد,V
بعداز,ADJS
هشت,DET
سال,N
دفاع,NE
هزاران,DET
هزار,N
کشته,N
تازه,ADJ
تونستیم,NE
دشمنو,N
بیرون,VS
کنیم,ADJ
یا,CONJ
رضاشاه,NE
مملکتو,N
از,PREP
استعمار,NE
خارجیا,N
درآورد,ADJE
بعداز,NS
سالها,N
سروسامون,NS
داد,ADJ
اگه,CONJ
بخوایم,ADJ
اولین,ADJ
بارای,N
دویست,PREP
سال,NE
گذشته,ADJ
رو,POSTP
جشن,NE
بگیریم,ADJ
خیلی,ADV
چیزای,NE
بزگتری,N
داریم,ADJ
واسه,PREP
جشن,NE
گرفتن,NE
مشکلشون,NE
اینه,PRO
که,CONJ
شادی,N
چند,DET
برابر,N
میشه,V
عالی,ADJ
خوب,ADJ
احسنت,NE
عالی,ADJ
از,PREP
عکس,NE
میر,NE
حسین,N
هم,CONJ
وحشت,ADJ
دارد,ADJ
،,PUNC
یاحسین,NE
میرحسین,ADJ
.,PUNC
۷۵,NUM
شما,PRO
هم,ADV
که,CONJ
کلا,ADV
هیچکس,PRO
رو,POSTP
قبول,NE
نداری,N
،,PUNC
حرفای,NE
خودتون,PRO
انگار,ADV
وحی,NE
منزله,ADJ
،,PUNC
یکم,ADJ
به,PREP
خودت,PRO
بیا,ADJ
ببین,ADJ
که,CONJ
دنیا,N
چقدر,ADV
قشنگه,N
؛,PUNC
اینجور,N
که,CONJ
شما,PRO
از,PREP
دنیا,N
حرف,NE
می زنید,ADJ
با,PREP
چیزی,N
که,CONJ
ما,PRO
میبینیم,N
فرق,VS
داره,ADJ
،,PUNC
بهت,PREP
نمیگم,NE
سید,NS
چون,CONJ
سید,NS
 بودن,N
به,PREP
صاف,NS
 بودن,N
که,CONJ
شما,PRO
صاف,N
نیستی,NE
شما,PRO
سیاستت,N
به,PREP
دنیانتت,NE
میچربه,NE
بنده,NS
خدا,NS
مشکل,N
ژنتیکی,ADJ
داشته,VS
.,PUNC
ولی,CONJ
خیلی,ADV
نازه,N
واقعا,ADV
بهتر,ADJ
چی بود,N
آخه,ADJ
!,PUNC
عالیه,ADV
لطفا,ADV
به,PREP
پیج,NE
ما,PRO
هم,ADV
سر,NE
بزنین,NE
متاسفم,N
برای,PREP
ملت,NE
جو گیری,N
که,CONJ
فقط,ADV
شعار,NE
بلدن,NE
بدن,N
تو همون,N
لحظه,N
احساسی,NE
میشن,ADJ
تصمیم,N
به,PREP
همه,DET
کار,N
میگرن,N
ولی,CONJ
زود,ADV
هم,ADV
فراموش,VS
میکنن,NE
نصف,NE
اینها,N
کسایی,NS
 بودن,N
که,CONJ
قصد,NE
رفتن,N
به,PREP
ورزشگاه,N
را,POSTP
نداشتن,N
پس,CONJ
چی,ADV
شد,N
؟,PUNC
تا,CONJ
زمانیکه,ADV
محکم,ADV
مستبد,N
پای,NE
حرفتون,NE
نباشید,N
حال,NS
اوضاع,NE
مملکتون,N
همینه,N
هیچی,N
درست,ADV
نمیشه,NE
اقایه,NE
خطیر,ADJ
باید,ADV
درجریان,ADJ
باشه,ADJ
که,CONJ
اگه,CONJ
یه,DET
ادم,NE
حسابی,ADJ
تو,PREP
تیم,N
باشه,ADJ
همین,DET
وریاهست,N
پس,PREP
تلاش,NE
نکنه,ADJE
خرابش,ADJS
کنه,ADJS
بهتره,ADJ
از,PREP
الان,ADV
بریم,ADJ
تو,PREP
آفریقا,N
یه,DET
تیکه,N
زمین,N
بگیرم,ADJ
تا,PREP
خودمون,PRO
هم,CONJ
اشانتیون,N
ندادن,N
جک,NS
قرن,N
۰,NUM
درحالی,NE
چهارنهاددستشه,N
که,CONJ
نصف,NE
دارایی,NE
ایرانه,N
میشه,ADJ
۰,NUM
ولی,CONJ
جوری,N
انتشارمیدن,NE
توروزهای,NE
اینده,ADJ
که,CONJ
کاررهبری,N
به,PREP
کمک,NE
مردمی,ADJ
میرسه,ADJ
عشقتون,NE
پایدار,N
وقتی,ADV
ملت,N
به,PREP
جون,N
هم,CONJ
بیوفتن,N
فاتحه,N
آن,ADJ
کشورو,N
باید,ADV
خواند,ADJ
فالو,N
کنید,V
رهبر,ADJ
گفت,ADJ
هیچ,DET
ملاقاتی,NE
انجام,N
نمیشه,NE
خدا,N
وکیلی,N
در,PREP
عجبم,N
از,PREP
حماقت,N
این,ADJ
.,PUNC
عربستان,NS
خو,N
یکی,NUM
نیست,V
بگه,NE
پفییوز,ADJ
تو,PRO
که,CONJ
میدونی,NE
کاره,NE
ایران,N
 بوده,VS
خو,ADJ
چرا,ADV
جواب,NE
نمیدی,N
؟,PUNC
مگه,CONJ
نه,ADV
با,PREP
شمشیر,NE
میرقصین,N
؟,PUNC
مگه,CONJ
نه,CONJ
ادعاتون,N
میشه,ADJ
مرد,N
هستین,ADJ
؟,PUNC
خوب,ADJ
جواب,NE
بدین,ADJ
.,PUNC
تا,CONJ
شمشیرتونو,NE
بکنن,ADJS
تو,PRO
.,PUNC
تون,NE
حسی,ADJ
که,CONJ
دقیقن,N
الان,ADV
دارم,N
،,PUNC
با,PREP
وجودی,N
که,CONJ
تمرین,NS
پاهم,NE
نداشتم,N
.,PUNC
۱۲,NUM
سلام,INTER
عرض,NE
دوباره,ADJ
بزار,N
یکم,ADJ
بخندم,N
الان,ADV
میگم,ADJ
صبرکن,N
.,PUNC
اجازه,NE
هست,N
کپی,NS
کنم,ADJ
این,ADJ
آقای,NE
زیبا,ADJ
کلام,N
نه,CONJ
تنها,DET
خودش,PRO
خشکه,NE
زده,ADJ
بلکه,CONJ
ملتی,N
رو,POSTP
به,PREP
خشکی,NE
زده,ADJ
.,PUNC
جون,N
میده,ADJ
واسه,PREP
سکس,N
البته,ADV
اگه,CONJ
اتفاقی,NE
رفته,ADJE
خوبه,ADJ
لیکن,NE
بنظر,N
میاد,ADJ
سفارشیه,NE
تبلیغاتیه,ADJ
چرا,ADV
سراغ,NE
پیر,NS
مردهای,N
گرفتار,NE
نرفته,N
.,PUNC
صحنه,NE
سازیه,N
واقعا,ADV
اینا,PRO
چی,ADV
فکر,NS
کردن,NE
اخی,NS
آقا,N
زاده,N
با,PREP
ژن,NE
مرغوبه,ADJS
هرسال,N
با,PREP
باخت,N
جلو,NS
سرورشون,N
میفتن,NE
بجون,N
هم,CONJ
خوش,ADJS
بحالتون,N
.,PUNC
ما,PRO
که,CONJ
پول,N
نداریم,ADJ
.,PUNC
از,PREP
این,DET
غذا ها,N
بخوریم,N
.,PUNC
اخ,PREP
دلم,N
حوس,ADJS
کرد,ADJ
اگه,CONJ
امریکا,ADJ
از,PREP
خاک,NE
خودش,PRO
موشک,N
بزنه,N
به,PREP
ما,PRO
آیا,ADV
برد,NE
موشک,NE
ما,PRO
به,PREP
امریکا,N
می رسد,V
یانه,ADJ
؟,PUNC
بدبخت,N
از,PREP
دل,NE
این,DET
سرباز,N
هر,DET
آشغالی,N
هم,CONJ
بلد,ADJ
شد,N
که,CONJ
با,PREP
آبروی,NE
مردم,N
بازی,VS
کنه,VS
.,PUNC
مگر,CONJ
سرباز,N
از,PREP
خودش,PRO
گفته,N
اون,ADJ
فقط,ADV
داره,NE
وظیفه ایی,ADJ
که,CONJ
بش,NS
دادن,N
را,POSTP
اجرا,VS
میکنه,V
خداوکیلی,ADJ
هر,ADJ
کلیپی,N
را,POSTP
نزارید,NE
سلامتی,N
خودت,PRO
مهمه,ADJ
؟,PUNC
خانوادت,NE
چی,ADV
؟,PUNC
منطقی,ADV
هستی,N
؟,PUNC
چرا,ADV
باخرید,NE
چای,NE
خارجی,ADJ
هم,CONJ
پولتو,NE
خرج,NS
میکنی,ADJ
هم,CONJ
عطرواسانس,NE
مواد,NE
سرطانزا,N
وارد,NE
بدنت,N
میشه,ADJ
.,PUNC
بنده,N
هرروزه,NE
چای,NE
سرگل,N
لاهیجان,ADJ
درکشور,N
پست,VS
میکنم,V
بیاتوپیجم,ADJE
نظرات,NE
بخون,N
وسفارش,N
بده,ADJ
.,PUNC
حق,NE
هرایرانی,NE
نوشیدن,ADJ
چای,NE
بهاره,N
هست,ADJ
.,PUNC
اوه,NE
اوه,N
اون,DET
گولاخه,NE
کیه,N
؟,PUNC
اری,NE
پاییز,NE
سلانه,NE
سلانه,NS
ره,NE
پویید,N
تا,PREP
یادآوری,NE
کند,ADJ
رنگ هایی,ADJS
بی نظیری,N
همانند,PREP
رنگ,NE
مسئولین,NE
وه,N
که,CONJ
چه,DET
تلون,N
دارند,ADJ
،,PUNC
فصل,NE
عاشقی,ADJ
سر,ADJS
رسید,ADJ
افسوس,ADJ
که,CONJ
تمام,DET
دل ها,N
خزان,ADJ
کرده اند,ADJ
راستی,ADV
مگر,ADV
دلی,NE
دماغی,ADJ
مانده,ADJ
،,PUNC
اری,N
چندی,ADJ
پیش,NE
فصلی,ADJ
با,PREP
مهر,NE
مهر,NE
سجاده,NE
خون,N
نرم,NE
نرمک,N
سر,VS
رسید,ADJ
دریغ,ADJ
که,CONJ
میانه,N
ره,N
به,PREP
یغما,NE
رفت,ADJ
،,PUNC
اه,N
بهارم,ADJS
رفتی,ADJ
جگرم,NE
سوخت,NE
رفتی,ADJ
دلخوش,ADJS
شدیم,ADJ
به,PREP
پاییز,NE
دریغا,ADJ
که,CONJ
پاییز,N
هم,NS
زمستان,N
سرد,ADV
سرسخت,NS
کرخت بود,NE
دل هایمان,N
هم,ADV
حتی,ADV
پاییزی,N
نشد,ADJ
.,PUNC
به,PREP
امید,N
روز,NE
مساوات,N
برادری,NE
برابری,ADJ
.,PUNC
درود,N
بر,PREP
پندار,NE
کردار,N
نیک,N
(,PUNC
شهدا,N
مصداق,NE
پندار,NE
کردار,NE
نیک,N
),PUNC
این,DET
تیتر,N
دقیقا,ADV
به,PREP
طنز,NE
سیاهه,N
چقدر,ADV
مسخره,ADJ
خوب,N
تو,PREP
اونجا,PRO
چه,DET
غلطی,N
میکنی,ADJ
بیدغیرت,ADJ
وای,NE
خدا,N
مردم,N
از,PREP
خنده,N
حیف,N
که,CONJ
بازیکنای,NE
پارسالمون,N
اکثرا,ADJ
رفتن,NE
گرنه,N
خیلی,ADV
مربی,NE
خوبیه,NE
خر,N
خودتان,PRO
هستید,N
،,PUNC
قضیه,NE
آرامکو,NE
نشت,NE
نیویورک,ADJ
و,CONJ
.,PUNC
عامل,NE
یا,CONJ
نشانه,NE
حسن,N
نیت,NE
خود,PRO
کردید,NE
من,PRO
عاشق,ADJ
موتورم,N
ولی,CONJ
پول,N
ندارم,NE
بخرم,ADJ
بهم,PREP
کمک,VS
کنید,V
یکی,NUM
بخریم,N
کثافت,NS
خانواده,NE
یی,NS
داغ دار,NS
شد,N
،,PUNC
دخترکی,N
کم,NS
سن,NE
وسال,NS
سوخت,N
.,PUNC
هیچ,DET
چیز,N
عوض,ADJS
نشد,ADJ
،,PUNC
اما,CONJ
من,PRO
دوتا,DET
سوال,N
آزارم,N
میده,ADJ
،,PUNC
یک,DET
آیا,ADV
در,PREP
هیچ,DET
کجای,NE
قوانین,NE
ایران,N
ممنوعیت,NE
بانوان,N
به,PREP
استادیوم,NE
فوتبال,N
ذکر,VS
شده,ADJ
؟,PUNC
دو,NUM
آیا,ADV
اگر,CONJ
همین,DET
کاری,N
که,CONJ
دختر,NE
آبی,ADJ
انجام,NS
داد,N
،,PUNC
دختر,NE
همون,DET
قاضی,N
انجام,NE
میداد,ADJ
،,PUNC
قضاوت,N
قاضی,N
همان,ADJ
 بود,N
؟,PUNC
ایکاش,NE
کسی,PRO
باشه,V
ذهن,NE
منرو,N
از,PREP
این,DET
ابهام,N
نجات,NE
بده,ADJ
،,PUNC
آخوند,NS
جماعت,N
هم,CONJ
خودش,PRO
گشنس,N
هم,CONJ
بلده,N
چجوری,NE
گشنه,N
پرورش,VS
بده,ADJ
.,PUNC
گشنه,NE
بی فرهنگ,NE
ابله,NE
مملکت,N
هردم,ADJ
بیلی,ADJS
هرکسی,ADJ
به,PREP
شاه,N
خیانت,ADJ
کرده,ADJ
خداپدرمادرش,ADJ
لعنت,VS
کنه,ADJ
تو,PREP
درحد,NE
شجاع,ADJ
با,PREP
غیرت,ADJ
نیستی,N
فقط,ADV
مسی,NE
خاک,N
بر,PREP
سر,NE
مسئولین,NE
استقلال,N
که,CONJ
گذاشتن,NE
تیم,NE
بجایی,NE
برسه,ADJ
که,CONJ
یکی,PRO
مثل,PREP
بیرانوند,N
بیاد,ADJ
بگه,ADJ
حمایت,NE
کنین,ADJ
،,PUNC
بازیکنای,N
بی غیرت,NE
استقلال,N
شرف,NE
ندارین,NE
اسب,ADJ
اخه,N
یکی,NUM
نیست,V
بپرسه,ADJ
مگه,CONJ
کسی,PRO
ماشین,NE
اربابش,N
توقیف,NE
میکنه,ADJ
این,ADJ
کارها,N
همش,ADV
سیاست,N
بین,PREP
انگلیس,NE
دست,NS
نشانده,NS
هاش,N
ملاها,N
تو,PREP
ایرانه,N
انصافا,ADJ
تیله,NS
بازی,NS
خودکشی,N
داشت,V
؟,PUNC
واقعا,ADV
منو,PRO
تو,PRO
را,POSTP
نمیشه,VS
درک,VS
کرد,ADJE
رسانه ای,ADJ
که,CONJ
اخبار,NE
مهم,ADJE
این,DET
رسانه,N
درباره,PREP
مستر,NE
تستر,N
هست,ADJ
به,PREP
اسم,NE
سلبریتی,N
عنوان,NS
میکنن,N
.,PUNC
رسانه,NE
خبر,NE
کارش,N
تحلیل,NE
شرایط,NE
سیاسی,ADJ
اجتماعی,ADJ
اقتصادی,ADJ
فرهنگی,ADJ
هستش,ADJ
نه,ADV
درباره,PREP
زندگی,NE
شخصی,ADJE
انسانی,N
خبر رسانی,VS
کند,ADJ
.,PUNC
بجای,PREP
حاشیه,NE
بپردازید,ADJ
به,PREP
مسایل,NE
مهم,ADJS
تر,ADJ
خب,CONJ
چه,DET
افتخاری,N
بعد,PREP
سیل,N
دلار,N
از,PREP
ایران,N
به,PREP
سوی,PREP
لبنان,NE
وفلسطین,N
کلا,ADV
سیستم,NE
اموزش,N
در,PREP
ایران,N
غلط,NS
هستش,N
به,PREP
نفع,NE
نظام,N
اسلامیت,VS
کار,VS
میکنه,V
هیچکدومشو,NE
من,PRO
مطمعنم,NE
کون,ADJ
یارو,N
پاره,ADJS
شده,ADJ
تا,PREP
اینو,PRO
سرهم,ADJS
کرده,ADJ
از,PREP
بس,N
زندگی,NE
سخت,ADJ
شده,ADJ
احساس ها,N
تو,PREP
دلا,NS
مردن,N
کاش,INTER
میشد,NS
بازی,NE
کن,ADJE
امروز,ADJ
امیدمون,N
مجبور,ADJ
نیستی,ADJ
که,CONJ
بخری,N
.,PUNC
وقتی,ADV
خرید,NE
نکنیم,ADJS
اونام,ADJ
قیمت,N
بالا,ADJ
نمیبرن,N
چنین,ADJ
حاکمان,NE
عادلی,N
داشتیم,ADJ
رئیس,NE
روسای,NE
امروز,N
شوکت,NE
انگشتر,NE
یجا,N
باهم,ADJ
قورتش,NE
میدن,NE
صداشم,NE
درنمیاد,ADJ
هیچی,N
از,PREP
زندگیت,NE
نگو,N
،,PUNC
همه,PRO
رو,POSTP
من,PRO
بهترمیگم,N
با,PREP
این,DET
اینستا,N
گور,NE
خر ها,N
هم,CONJ
خراب,VS
شدن,V
#,H1
مستر,H2
ترتر,N
اخر,ADJ
تابستون,N
از,PREP
یه,DET
طرف,NE
اول,ADJ
پاییز,N
از,PREP
یه,DET
طرف ای,N
وای,NE
خیابانی,ADJ
حالت,N
چطوره,ADJ
؟,PUNC
انشالله,ADV
صحیح,ADJE
سلامت,N
کنار,NS
عزیزات,N
باشی,V
استاد,NS
زادروزت,N
هم مبارک,N
چابلوسی,NS
بسته,N
دیگه,ADJ
شما,PRO
اگه,CONJ
نیتت,NE
خیر بود,N
اینقدر,ADJ
شو,V
راه,NE
نمی انداختی,ADJ
.,PUNC
تظاهر,NE
بسته,N
دیگه,ADJ
.,PUNC
آفرین,N
همین,DET
ع,N
.,PUNC
هـر,N
چه,ADV
در,PREP
خاطـرم,NE
آیـد,NE
تـو,N
از,PREP
آن,ADJ
خـوب,NE
تری,ADJ
!,PUNC
__,ADJS
نله,N
یا,CONJ
بخیر,ADJ
آخ,N
بمیرم,ADJ
واو,N
باورن,NS
کن,ADJ
زنها,NE
قدرتمند,ADJ
تر,ADJ
از,PREP
آقایون,N
هستند,V
زند,ADJE
باد,N
هرچه,ADJ
بانوی,NE
جهان,N
جذاب,ADJ
تولدت,NE
مبارک ای,N
استاد,NE
یکتای,N
آواز,ADJ
سرزمینم,N
.,PUNC
از,PREP
خداوند,NE
خواهانم,N
که,CONJ
سالیان,NE
دیگه ای,ADJ
،,PUNC
بهاران,NE
عمر,N
با,PREP
ارزشتون,N
رو,POSTP
نظاره گر,VS
باشید,V
.,PUNC
مانا,N
باشید,V
ماشالله,ADJ
حاجی,N
ببل,N
عاشق,ADJ
دخترم,N
پروو,NS
ها,N
من,PRO
از,PREP
تهران,N
خبر,VS
ندارم,ADJ
اما,CONJ
تو,PREP
تبریز,N
وقتی,ADV
در,PREP
جمعی,NS
زن,N
بچه,N
باشه,V
مردا,N
فحاشی,NE
نمیکنن,N
اگر,CONJ
خانموما,N
به,PREP
استادیوم,NE
برن,N
مطمئنا,ADJ
جو,ADJ
سالم,ADJ
میشه,V
راه,N
ندادن,N
خانوما,N
دفاع,N
از,PREP
این,DET
جریان,N
قرون,NE
وسطایی,ADJ
کار,NE
جریان,N
.,PUNC
عقب,N
مانده,ADJ
اسلامیسته,ADJ
حالا,ADV
فرض,VS
کنیم,ADJ
الان,ADV
۱۰۰,NUM
سال,NE
پیشه,N
که,CONJ
مبادله,NE
کالا,N
با,PREP
کالا بود,N
بجای,PREP
پول,N
چی,ADV
به,PREP
این,DET
خانواده,NE
داغدار,NE
میدادن,ADJ
که,CONJ
جای,NE
پسرشون,N
را,POSTP
بگیرد,N
به,PREP
خدا,N
پول,N
هیج,N
چیزی,N
نیست,V
مرده,ADJ
شور,NE
این,DET
پول,N
را,POSTP
ببرن,N
که,CONJ
اینقدر,ADV
باعث,NE
بدبختی,N
برای,PREP
همه,DET
شد,N
کجا,ADV
قبلا,ADV
کسی,PRO
اینقدر,ADV
حرف,NE
پول,N
را,POSTP
میزد,N
به,PREP
خدا,N
همه,DET
خوش,NS
 بودن,NE
سلامت,ADJ
زیاد,ADJ
آموزنده,ADJ
میکنن,NE
ادب,N
شعور,N
کلا,ADV
تعطیله,N
اینجا,PRO
_,NS
_,N
.,PUNC
ببینید,NUM
؟,PUNC
همخوانی,NE
بسیجیان,N
در,PREP
اجتماع,NE
۲,NUM
هزار,NUM
نفری,N
لبیک,N
یا,CONJ
خامنه,NE
ای,ADJ
در,PREP
مصلی,NE
بزرگ,ADJ
المهدی,N
(,PUNC
عج,N
),PUNC
بیرجند,V
#,H1
لبیک_یا_خامنه_ای,H2
#,H1
لبیک_یا_حسین_ع,H2
#,H1
لبیک,H2
#,H1
امام_خامنه_ای,H2
#,H1
حسین_زمان,H2
#,H1
رهبری,H2
_,NS
قهتی,N
بیاد,ADJ
چی,ADV
میشه,ADJ
!,PUNC
واقعا,ADV
خستگی,NE
من,PRO
به,PREP
پیش,ADV
از,PREP
تولدم,N
بر,PREP
می گردد,N
تومملکت,N
